CallSign,ExerciseTime,Latitude,Longitude,Height
SIA941,31,2.6746,102.9287,11887.2
SIA777,31,2.2757,103.2069,9448.8
SIA912,32,2.1669,103.529,9448.8
SIA431,32,2.966,102.0447,9448.8
SIA42,32,3.2225,101.9416,9448.8
SIA367,32,2.5675,102.0158,9448.8
SIA865,32,2.5,102.2208,10668.0
SIA777,32,2.2753,103.206,9448.8
SIA598,32,2.2032,102.5596,11887.2
SIA498,32,2.9472,102.1814,11887.2
SIA489,32,2.5691,102.2701,9448.8
SIA850,32,2.3585,102.2054,10668.0
SIA395,32,2.6218,102.3242,10668.0
SIA311,32,3.0786,102.1474,11887.2
SIA989,32,2.7068,101.7787,9448.8
SIA992,32,3.1258,102.3705,11887.2
SIA266,32,2.4182,101.8122,9448.8
SIA803,32,2.1699,102.4186,10668.0
SIA415,32,2.4659,102.7698,11887.2
SIA941,32,2.6736,102.9283,11887.2
SIA524,32,2.8038,102.5129,11887.2
SIA914,32,2.1619,102.2668,11887.2
SIA989,33,2.7058,101.7791,9448.8
SIA498,33,2.947,102.1824,11887.2
SIA992,33,3.1252,102.3697,11887.2
SIA42,33,3.2217,101.9423,9448.8
SIA266,33,2.4176,101.813,9448.8
SIA431,33,2.9656,102.0457,9448.8
SIA395,33,2.6213,102.3251,10668.0
SIA489,33,2.5695,102.2691,9448.8
SIA777,33,2.2749,103.205,9448.8
SIA865,33,2.5,102.2218,10668.0
SIA415,33,2.4649,102.77,11887.2
SIA367,33,2.5684,102.0151,9448.8
SIA598,33,2.2033,102.5586,11887.2
SIA941,33,2.6726,102.928,11887.2
SIA803,33,2.1708,102.4181,10668.0
SIA524,33,2.804,102.5139,11887.2
SIA311,33,3.0777,102.147,11887.2
SIA912,33,2.167,103.5279,9448.8
SIA914,33,2.1625,102.2659,11887.2
SIA850,33,2.3595,102.2053,10668.0
SIA431,34,2.9653,102.0467,9448.8
SIA992,34,3.1246,102.3688,11887.2
SIA524,34,2.8043,102.5149,11887.2
SIA850,34,2.3606,102.2052,10668.0
SIA989,34,2.7049,101.7795,9448.8
SIA865,34,2.5,102.2228,10668.0
SIA777,34,2.2745,103.204,9448.8
SIA498,34,2.9467,102.1834,11887.2
SIA311,34,3.0767,102.1465,11887.2
SIA598,34,2.2034,102.5576,11887.2
SIA395,34,2.6208,102.326,10668.0
SIA912,34,2.1672,103.5269,9448.8
SIA415,34,2.4639,102.7702,11887.2
SIA941,34,2.6717,102.9277,11887.2
SIA42,34,3.2208,101.943,9448.8
SIA803,34,2.1717,102.4175,10668.0
SIA489,34,2.5698,102.2681,9448.8
SIA367,34,2.5692,102.0144,9448.8
SIA914,34,2.1631,102.2651,11887.2
SIA266,34,2.4169,101.8139,9448.8
SIA914,35,2.1637,102.2643,11887.2
SIA912,35,2.1673,103.5258,9448.8
SIA803,35,2.1725,102.4169,10668.0
SIA598,35,2.2035,102.5565,11887.2
SIA989,35,2.7039,101.7799,9448.8
SIA431,35,2.9649,102.0477,9448.8
SIA367,35,2.57,102.0137,9448.8
SIA266,35,2.4162,101.8147,9448.8
SIA777,35,2.2741,103.203,9448.8
SIA850,35,2.3616,102.2052,10668.0
SIA311,35,3.0758,102.1461,11887.2
SIA865,35,2.5,102.2239,10668.0
SIA992,35,3.124,102.368,11887.2
SIA498,35,2.9464,102.1844,11887.2
SIA42,35,3.22,101.9436,9448.8
SIA941,35,2.6707,102.9273,11887.2
SIA524,35,2.8046,102.5159,11887.2
SIA489,35,2.5702,102.2671,9448.8
SIA415,35,2.4629,102.7704,11887.2
SIA395,35,2.6202,102.3269,10668.0
SIA367,36,2.5708,102.013,9448.8
SIA777,36,2.2737,103.202,9448.8
SIA912,36,2.1675,103.5248,9448.8
SIA489,36,2.5705,102.2661,9448.8
SIA395,36,2.6197,102.3278,10668.0
SIA865,36,2.5,102.2249,10668.0
SIA42,36,3.2192,101.9443,9448.8
SIA498,36,2.9462,102.1854,11887.2
SIA598,36,2.2037,102.5555,11887.2
SIA415,36,2.4619,102.7706,11887.2
SIA311,36,3.0748,102.1457,11887.2
SIA850,36,2.3627,102.2051,10668.0
SIA431,36,2.9645,102.0487,9448.8
SIA803,36,2.1734,102.4164,10668.0
SIA266,36,2.4156,101.8155,9448.8
SIA941,36,2.6697,102.927,11887.2
SIA914,36,2.1643,102.2634,11887.2
SIA524,36,2.8049,102.5169,11887.2
SIA992,36,3.1234,102.3672,11887.2
SIA989,36,2.7029,101.7803,9448.8
SIA498,37,2.9459,102.1864,11887.2
SIA311,37,3.0739,102.1453,11887.2
SIA367,37,2.5716,102.0124,9448.8
SIA524,37,2.8051,102.5179,11887.2
SIA395,37,2.6192,102.3287,10668.0
SIA431,37,2.9641,102.0497,9448.8
SIA941,37,2.6687,102.9266,11887.2
SIA415,37,2.4609,102.7708,11887.2
SIA42,37,3.2184,101.945,9448.8
SIA992,37,3.1228,102.3663,11887.2
SIA914,37,2.1649,102.2626,11887.2
SIA266,37,2.4149,101.8164,9448.8
SIA865,37,2.5,102.226,10668.0
SIA989,37,2.7019,101.7807,9448.8
SIA489,37,2.5709,102.2651,9448.8
SIA912,37,2.1676,103.5237,9448.8
SIA598,37,2.2038,102.5545,11887.2
SIA777,37,2.2733,103.201,9448.8
SIA803,37,2.1743,102.4158,10668.0
SIA850,37,2.3637,102.2051,10668.0
SIA524,38,2.8054,102.5189,11887.2
SIA803,38,2.1752,102.4152,10668.0
SIA489,38,2.5713,102.2641,9448.8
SIA598,38,2.2039,102.5534,11887.2
SIA850,38,2.3647,102.205,10668.0
SIA311,38,3.0729,102.1449,11887.2
SIA266,38,2.4143,101.8172,9448.8
SIA395,38,2.6187,102.3296,10668.0
SIA992,38,3.1222,102.3655,11887.2
SIA431,38,2.9637,102.0507,9448.8
SIA914,38,2.1655,102.2617,11887.2
SIA498,38,2.9456,102.1874,11887.2
SIA989,38,2.7009,101.7811,9448.8
SIA367,38,2.5724,102.0117,9448.8
SIA415,38,2.4599,102.771,11887.2
SIA865,38,2.5,102.227,10668.0
SIA777,38,2.2729,103.2001,9448.8
SIA912,38,2.1678,103.5227,9448.8
SIA42,38,3.2175,101.9456,9448.8
SIA941,38,2.6678,102.9263,11887.2
SIA415,39,2.4588,102.7712,11887.2
SIA311,39,3.072,102.1444,11887.2
SIA42,39,3.2167,101.9463,9448.8
SIA914,39,2.1662,102.2609,11887.2
SIA989,39,2.6999,101.7815,9448.8
SIA489,39,2.5716,102.2631,9448.8
SIA367,39,2.5732,102.011,9448.8
SIA524,39,2.8057,102.5199,11887.2
SIA912,39,2.1679,103.5216,9448.8
SIA777,39,2.2725,103.1991,9448.8
SIA992,39,3.1216,102.3647,11887.2
SIA941,39,2.6668,102.926,11887.2
SIA803,39,2.176,102.4147,10668.0
SIA865,39,2.5,102.228,10668.0
SIA431,39,2.9634,102.0516,9448.8
SIA395,39,2.6182,102.3305,10668.0
SIA850,39,2.3658,102.205,10668.0
SIA498,39,2.9454,102.1884,11887.2
SIA266,39,2.4136,101.818,9448.8
SIA598,39,2.204,102.5524,11887.2
SIA367,40,2.574,102.0103,9448.8
SIA992,40,3.121,102.3638,11887.2
SIA524,40,2.8059,102.5209,11887.2
SIA489,40,2.572,102.2621,9448.8
SIA850,40,2.3668,102.2049,10668.0
SIA415,40,2.4578,102.7714,11887.2
SIA42,40,3.2159,101.947,9448.8
SIA431,40,2.963,102.0526,9448.8
SIA912,40,2.1681,103.5206,9448.8
SIA914,40,2.1668,102.2601,11887.2
SIA989,40,2.699,101.7819,9448.8
SIA311,40,3.0711,102.144,11887.2
SIA598,40,2.2041,102.5514,11887.2
SIA777,40,2.2722,103.1981,9448.8
SIA941,40,2.6658,102.9256,11887.2
SIA865,40,2.5,102.2291,10668.0
SIA803,40,2.1769,102.4141,10668.0
SIA266,40,2.413,101.8189,9448.8
SIA395,40,2.6176,102.3314,10668.0
SIA498,40,2.9451,102.1894,11887.2
SIA865,41,2.5,102.2301,10668.0
SIA914,41,2.1674,102.2592,11887.2
SIA777,41,2.2718,103.1971,9448.8
SIA266,41,2.4123,101.8197,9448.8
SIA989,41,2.698,101.7823,9448.8
SIA367,41,2.5748,102.0096,9448.8
SIA803,41,2.1778,102.4135,10668.0
SIA489,41,2.5724,102.2611,9448.8
SIA498,41,2.9448,102.1904,11887.2
SIA941,41,2.6648,102.9253,11887.2
SIA431,41,2.9626,102.0536,9448.8
SIA415,41,2.4568,102.7716,11887.2
SIA598,41,2.2042,102.5504,11887.2
SIA992,41,3.1203,102.363,11887.2
SIA395,41,2.6171,102.3323,10668.0
SIA912,41,2.1682,103.5195,9448.8
SIA311,41,3.0701,102.1436,11887.2
SIA850,41,2.3679,102.2049,10668.0
SIA42,41,3.2151,101.9476,9448.8
SIA524,41,2.8062,102.5219,11887.2
SIA912,42,2.1684,103.5185,9448.8
SIA415,42,2.4558,102.7718,11887.2
SIA941,42,2.6638,102.925,11887.2
SIA367,42,2.5757,102.009,9448.8
SIA524,42,2.8065,102.5229,11887.2
SIA42,42,3.2143,101.9483,9448.8
SIA803,42,2.1787,102.413,10668.0
SIA266,42,2.4117,101.8205,9448.8
SIA431,42,2.9622,102.0546,9448.8
SIA992,42,3.1197,102.3621,11887.2
SIA865,42,2.5,102.2312,10668.0
SIA395,42,2.6166,102.3332,10668.0
SIA311,42,3.0692,102.1432,11887.2
SIA850,42,2.3689,102.2048,10668.0
SIA489,42,2.5727,102.2601,9448.8
SIA989,42,2.697,101.7827,9448.8
SIA914,42,2.168,102.2584,11887.2
SIA498,42,2.9446,102.1914,11887.2
SIA777,42,2.2714,103.1961,9448.8
SIA598,42,2.2043,102.5493,11887.2
SIA498,43,2.9443,102.1924,11887.2
SIA803,43,2.1795,102.4124,10668.0
SIA266,43,2.411,101.8214,9448.8
SIA367,43,2.5765,102.0083,9448.8
SIA912,43,2.1685,103.5174,9448.8
SIA992,43,3.1191,102.3613,11887.2
SIA777,43,2.271,103.1951,9448.8
SIA42,43,3.2134,101.949,9448.8
SIA598,43,2.2044,102.5483,11887.2
SIA914,43,2.1686,102.2576,11887.2
SIA865,43,2.5,102.2322,10668.0
SIA395,43,2.6161,102.3341,10668.0
SIA431,43,2.9618,102.0556,9448.8
SIA941,43,2.6629,102.9246,11887.2
SIA311,43,3.0682,102.1428,11887.2
SIA415,43,2.4548,102.772,11887.2
SIA524,43,2.8067,102.5239,11887.2
SIA850,43,2.3699,102.2048,10668.0
SIA989,43,2.696,101.7831,9448.8
SIA489,43,2.5731,102.2591,9448.8
SIA941,44,2.6619,102.9243,11887.2
SIA914,44,2.1692,102.2567,11887.2
SIA598,44,2.2045,102.5473,11887.2
SIA266,44,2.4104,101.8222,9448.8
SIA803,44,2.1804,102.4118,10668.0
SIA865,44,2.5,102.2333,10668.0
SIA395,44,2.6155,102.335,10668.0
SIA431,44,2.9615,102.0566,9448.8
SIA311,44,3.0673,102.1423,11887.2
SIA524,44,2.807,102.5249,11887.2
SIA489,44,2.5734,102.2581,9448.8
SIA992,44,3.1185,102.3605,11887.2
SIA850,44,2.371,102.2047,10668.0
SIA498,44,2.944,102.1934,11887.2
SIA367,44,2.5773,102.0076,9448.8
SIA415,44,2.4538,102.7722,11887.2
SIA42,44,3.2126,101.9496,9448.8
SIA777,44,2.2706,103.1942,9448.8
SIA989,44,2.695,101.7835,9448.8
SIA912,44,2.1687,103.5164,9448.8
SIA803,45,2.1813,102.4113,10668.0
SIA777,45,2.2702,103.1932,9448.8
SIA598,45,2.2046,102.5462,11887.2
SIA42,45,3.2118,101.9503,9448.8
SIA367,45,2.5781,102.0069,9448.8
SIA489,45,2.5738,102.2571,9448.8
SIA912,45,2.1688,103.5153,9448.8
SIA992,45,3.1179,102.3596,11887.2
SIA311,45,3.0663,102.1419,11887.2
SIA524,45,2.8073,102.5259,11887.2
SIA989,45,2.694,101.7839,9448.8
SIA431,45,2.9611,102.0576,9448.8
SIA914,45,2.1698,102.2559,11887.2
SIA395,45,2.615,102.3359,10668.0
SIA865,45,2.5,102.2343,10668.0
SIA850,45,2.372,102.2046,10668.0
SIA266,45,2.4097,101.8231,9448.8
SIA941,45,2.6609,102.9239,11887.2
SIA498,45,2.9438,102.1944,11887.2
SIA415,45,2.4528,102.7724,11887.2
SIA431,46,2.9607,102.0586,9448.8
SIA777,46,2.2698,103.1922,9448.8
SIA865,46,2.5,102.2353,10668.0
SIA803,46,2.1822,102.4107,10668.0
SIA395,46,2.6145,102.3368,10668.0
SIA415,46,2.4517,102.7726,11887.2
SIA992,46,3.1173,102.3588,11887.2
SIA311,46,3.0654,102.1415,11887.2
SIA912,46,2.1689,103.5143,9448.8
SIA989,46,2.6931,101.7843,9448.8
SIA266,46,2.4091,101.8239,9448.8
SIA598,46,2.2047,102.5452,11887.2
SIA367,46,2.5789,102.0062,9448.8
SIA42,46,3.211,101.951,9448.8
SIA850,46,2.3731,102.2046,10668.0
SIA489,46,2.5742,102.2561,9448.8
SIA914,46,2.1704,102.255,11887.2
SIA941,46,2.6599,102.9236,11887.2
SIA524,46,2.8075,102.5269,11887.2
SIA498,46,2.9435,102.1954,11887.2
SIA598,47,2.2048,102.5442,11887.2
SIA989,47,2.6921,101.7847,9448.8
SIA395,47,2.614,102.3377,10668.0
SIA865,47,2.5,102.2364,10668.0
SIA498,47,2.9432,102.1964,11887.2
SIA42,47,3.2101,101.9516,9448.8
SIA912,47,2.1691,103.5132,9448.8
SIA524,47,2.8078,102.5279,11887.2
SIA914,47,2.171,102.2542,11887.2
SIA415,47,2.4507,102.7728,11887.2
SIA777,47,2.2694,103.1912,9448.8
SIA850,47,2.3741,102.2045,10668.0
SIA941,47,2.659,102.9233,11887.2
SIA489,47,2.5745,102.2551,9448.8
SIA992,47,3.1167,102.358,11887.2
SIA311,47,3.0644,102.1411,11887.2
SIA803,47,2.183,102.4101,10668.0
SIA367,47,2.5797,102.0055,9448.8
SIA266,47,2.4084,101.8247,9448.8
SIA431,47,2.9603,102.0596,9448.8
SIA989,48,2.6911,101.7851,9448.8
SIA311,48,3.0635,102.1406,11887.2
SIA42,48,3.2093,101.9523,9448.8
SIA850,48,2.3751,102.2045,10668.0
SIA992,48,3.1161,102.3571,11887.2
SIA865,48,2.5,102.2374,10668.0
SIA415,48,2.4497,102.773,11887.2
SIA912,48,2.1692,103.5122,9448.8
SIA489,48,2.5749,102.2541,9448.8
SIA914,48,2.1716,102.2534,11887.2
SIA941,48,2.658,102.9229,11887.2
SIA498,48,2.9429,102.1974,11887.2
SIA524,48,2.8081,102.5289,11887.2
SIA367,48,2.5805,102.0049,9448.8
SIA803,48,2.1839,102.4096,10668.0
SIA598,48,2.205,102.5432,11887.2
SIA777,48,2.269,103.1902,9448.8
SIA431,48,2.96,102.0606,9448.8
SIA395,48,2.6135,102.3386,10668.0
SIA266,48,2.4078,101.8256,9448.8
SIA777,49,2.2686,103.1892,9448.8
SIA431,49,2.9596,102.0616,9448.8
SIA912,49,2.1694,103.5111,9448.8
SIA42,49,3.2085,101.953,9448.8
SIA941,49,2.657,102.9226,11887.2
SIA989,49,2.6901,101.7855,9448.8
SIA395,49,2.6129,102.3395,10668.0
SIA914,49,2.1722,102.2525,11887.2
SIA489,49,2.5753,102.2531,9448.8
SIA803,49,2.1848,102.409,10668.0
SIA598,49,2.2051,102.5421,11887.2
SIA311,49,3.0626,102.1402,11887.2
SIA850,49,2.3762,102.2044,10668.0
SIA367,49,2.5813,102.0042,9448.8
SIA524,49,2.8083,102.5299,11887.2
SIA498,49,2.9427,102.1984,11887.2
SIA992,49,3.1155,102.3563,11887.2
SIA865,49,2.5,102.2385,10668.0
SIA415,49,2.4487,102.7732,11887.2
SIA266,49,2.4071,101.8264,9448.8
SIA367,50,2.5822,102.0035,9448.8
SIA311,50,3.0616,102.1398,11887.2
SIA498,50,2.9424,102.1994,11887.2
SIA941,50,2.656,102.9223,11887.2
SIA598,50,2.2052,102.5411,11887.2
SIA850,50,2.3772,102.2044,10668.0
SIA415,50,2.4477,102.7734,11887.2
SIA912,50,2.1695,103.5101,9448.8
SIA266,50,2.4065,101.8272,9448.8
SIA777,50,2.2682,103.1883,9448.8
SIA489,50,2.5756,102.2521,9448.8
SIA42,50,3.2077,101.9536,9448.8
SIA524,50,2.8086,102.5309,11887.2
SIA989,50,2.6891,101.7859,9448.8
SIA431,50,2.9592,102.0625,9448.8
SIA803,50,2.1856,102.4084,10668.0
SIA395,50,2.6124,102.3404,10668.0
SIA914,50,2.1728,102.2517,11887.2
SIA865,50,2.5,102.2395,10668.0
SIA992,50,3.1149,102.3554,11887.2
SIA498,51,2.9421,102.2004,11887.2
SIA912,51,2.1697,103.509,9448.8
SIA431,51,2.9588,102.0635,9448.8
SIA865,51,2.5,102.2406,10668.0
SIA415,51,2.4467,102.7736,11887.2
SIA311,51,3.0607,102.1394,11887.2
SIA992,51,3.1143,102.3546,11887.2
SIA266,51,2.4058,101.8281,9448.8
SIA524,51,2.8089,102.5319,11887.2
SIA989,51,2.6882,101.7863,9448.8
SIA803,51,2.1865,102.4079,10668.0
SIA941,51,2.655,102.9219,11887.2
SIA598,51,2.2053,102.5401,11887.2
SIA914,51,2.1735,102.2509,11887.2
SIA42,51,3.2068,101.9543,9448.8
SIA850,51,2.3783,102.2043,10668.0
SIA777,51,2.2678,103.1873,9448.8
SIA489,51,2.576,102.2511,9448.8
SIA395,51,2.6119,102.3413,10668.0
SIA367,51,2.583,102.0028,9448.8
SIA941,52,2.6541,102.9216,11887.2
SIA311,52,3.0597,102.139,11887.2
SIA850,52,2.3793,102.2043,10668.0
SIA803,52,2.1874,102.4073,10668.0
SIA395,52,2.6114,102.3422,10668.0
SIA431,52,2.9584,102.0645,9448.8
SIA415,52,2.4456,102.7738,11887.2
SIA992,52,3.1137,102.3538,11887.2
SIA489,52,2.5763,102.2501,9448.8
SIA865,52,2.5,102.2416,10668.0
SIA989,52,2.6872,101.7867,9448.8
SIA498,52,2.9419,102.2014,11887.2
SIA42,52,3.206,101.955,9448.8
SIA914,52,2.1741,102.25,11887.2
SIA266,52,2.4052,101.8289,9448.8
SIA598,52,2.2054,102.539,11887.2
SIA367,52,2.5838,102.0021,9448.8
SIA524,52,2.8091,102.5329,11887.2
SIA777,52,2.2674,103.1863,9448.8
SIA912,52,2.1698,103.508,9448.8
SIA992,53,3.1131,102.3529,11887.2
SIA777,53,2.267,103.1853,9448.8
SIA865,53,2.5,102.2426,10668.0
SIA914,53,2.1747,102.2492,11887.2
SIA989,53,2.6862,101.787,9448.8
SIA598,53,2.2055,102.538,11887.2
SIA395,53,2.6109,102.3431,10668.0
SIA941,53,2.6531,102.9212,11887.2
SIA850,53,2.3803,102.2042,10668.0
SIA524,53,2.8094,102.5339,11887.2
SIA912,53,2.17,103.5069,9448.8
SIA311,53,3.0588,102.1385,11887.2
SIA415,53,2.4446,102.774,11887.2
SIA266,53,2.4045,101.8297,9448.8
SIA489,53,2.5767,102.2491,9448.8
SIA42,53,3.2052,101.9556,9448.8
SIA431,53,2.9581,102.0655,9448.8
SIA498,53,2.9416,102.2024,11887.2
SIA367,53,2.5846,102.0015,9448.8
SIA803,53,2.1883,102.4067,10668.0
SIA865,54,2.5,102.2437,10668.0
SIA992,54,3.1124,102.3521,11887.2
SIA598,54,2.2056,102.537,11887.2
SIA367,54,2.5854,102.0008,9448.8
SIA850,54,2.3814,102.2042,10668.0
SIA912,54,2.1701,103.5059,9448.8
SIA489,54,2.5771,102.2481,9448.8
SIA311,54,3.0578,102.1381,11887.2
SIA914,54,2.1753,102.2484,11887.2
SIA395,54,2.6103,102.344,10668.0
SIA431,54,2.9577,102.0665,9448.8
SIA941,54,2.6521,102.9209,11887.2
SIA415,54,2.4436,102.7742,11887.2
SIA498,54,2.9413,102.2034,11887.2
SIA989,54,2.6852,101.7874,9448.8
SIA803,54,2.1891,102.4062,10668.0
SIA524,54,2.8097,102.5349,11887.2
SIA777,54,2.2666,103.1843,9448.8
SIA42,54,3.2044,101.9563,9448.8
SIA266,54,2.4039,101.8306,9448.8
SIA367,55,2.5862,102.0001,9448.8
SIA524,55,2.8099,102.5359,11887.2
SIA941,55,2.6511,102.9206,11887.2
SIA498,55,2.9411,102.2044,11887.2
SIA912,55,2.1703,103.5048,9448.8
SIA415,55,2.4426,102.7744,11887.2
SIA777,55,2.2662,103.1833,9448.8
SIA850,55,2.3824,102.2041,10668.0
SIA803,55,2.19,102.4056,10668.0
SIA489,55,2.5774,102.2471,9448.8
SIA598,55,2.2057,102.5359,11887.2
SIA989,55,2.6842,101.7878,9448.8
SIA914,55,2.1759,102.2475,11887.2
SIA431,55,2.9573,102.0675,9448.8
SIA311,55,3.0569,102.1377,11887.2
SIA865,55,2.5,102.2447,10668.0
SIA992,55,3.1118,102.3513,11887.2
SIA266,55,2.4032,101.8314,9448.8
SIA395,55,2.6098,102.3449,10668.0
SIA42,55,3.2036,101.957,9448.8
SIA992,56,3.1112,102.3504,11887.2
SIA395,56,2.6093,102.3458,10668.0
SIA367,56,2.587,101.9994,9448.8
SIA912,56,2.1704,103.5038,9448.8
SIA524,56,2.8102,102.5369,11887.2
SIA777,56,2.2658,103.1824,9448.8
SIA598,56,2.2058,102.5349,11887.2
SIA989,56,2.6832,101.7882,9448.8
SIA914,56,2.1765,102.2467,11887.2
SIA865,56,2.5,102.2458,10668.0
SIA266,56,2.4026,101.8322,9448.8
SIA42,56,3.2027,101.9577,9448.8
SIA498,56,2.9408,102.2054,11887.2
SIA489,56,2.5778,102.2461,9448.8
SIA803,56,2.1909,102.405,10668.0
SIA850,56,2.3835,102.204,10668.0
SIA431,56,2.9569,102.0685,9448.8
SIA415,56,2.4416,102.7746,11887.2
SIA311,56,3.0559,102.1373,11887.2
SIA941,56,2.6502,102.9202,11887.2
SIA311,57,3.055,102.1369,11887.2
SIA914,57,2.1771,102.2458,11887.2
SIA524,57,2.8105,102.5379,11887.2
SIA850,57,2.3845,102.204,10668.0
SIA803,57,2.1918,102.4044,10668.0
SIA912,57,2.1706,103.5027,9448.8
SIA865,57,2.5,102.2468,10668.0
SIA431,57,2.9565,102.0695,9448.8
SIA489,57,2.5782,102.2452,9448.8
SIA395,57,2.6088,102.3467,10668.0
SIA598,57,2.2059,102.5339,11887.2
SIA989,57,2.6823,101.7886,9448.8
SIA42,57,3.2019,101.9583,9448.8
SIA941,57,2.6492,102.9199,11887.2
SIA415,57,2.4406,102.7748,11887.2
SIA498,57,2.9405,102.2064,11887.2
SIA367,57,2.5878,101.9987,9448.8
SIA266,57,2.4019,101.8331,9448.8
SIA992,57,3.1106,102.3496,11887.2
SIA777,57,2.2654,103.1814,9448.8
SIA803,58,2.1926,102.4039,10668.0
SIA367,58,2.5886,101.9981,9448.8
SIA941,58,2.6482,102.9196,11887.2
SIA598,58,2.206,102.5329,11887.2
SIA989,58,2.6813,101.789,9448.8
SIA489,58,2.5785,102.2442,9448.8
SIA777,58,2.265,103.1804,9448.8
SIA415,58,2.4396,102.775,11887.2
SIA395,58,2.6083,102.3476,10668.0
SIA498,58,2.9403,102.2074,11887.2
SIA311,58,3.054,102.1364,11887.2
SIA992,58,3.11,102.3487,11887.2
SIA266,58,2.4012,101.8339,9448.8
SIA524,58,2.8107,102.5389,11887.2
SIA865,58,2.5,102.2478,10668.0
SIA431,58,2.9562,102.0705,9448.8
SIA912,58,2.1707,103.5017,9448.8
SIA850,58,2.3855,102.2039,10668.0
SIA914,58,2.1777,102.245,11887.2
SIA42,58,3.2011,101.959,9448.8
SIA598,59,2.2061,102.5318,11887.2
SIA266,59,2.4006,101.8348,9448.8
SIA865,59,2.5,102.2489,10668.0
SIA431,59,2.9558,102.0715,9448.8
SIA803,59,2.1935,102.4033,10668.0
SIA395,59,2.6077,102.3485,10668.0
SIA941,59,2.6472,102.9192,11887.2
SIA415,59,2.4385,102.7752,11887.2
SIA912,59,2.1709,103.5006,9448.8
SIA989,59,2.6803,101.7894,9448.8
SIA524,59,2.811,102.5399,11887.2
SIA489,59,2.5789,102.2432,9448.8
SIA914,59,2.1783,102.2442,11887.2
SIA42,59,3.2003,101.9597,9448.8
SIA850,59,2.3866,102.2039,10668.0
SIA992,59,3.1094,102.3479,11887.2
SIA311,59,3.0531,102.136,11887.2
SIA367,59,2.5895,101.9974,9448.8
SIA498,59,2.94,102.2084,11887.2
SIA777,59,2.2646,103.1794,9448.8
SIA992,60,3.1088,102.3471,11887.2
SIA850,60,2.3876,102.2038,10668.0
SIA912,60,2.171,103.4996,9448.8
SIA431,60,2.9554,102.0725,9448.8
SIA989,60,2.6793,101.7898,9448.8
SIA524,60,2.8113,102.5409,11887.2
SIA266,60,2.3999,101.8356,9448.8
SIA803,60,2.1944,102.4027,10668.0
SIA489,60,2.5792,102.2422,9448.8
SIA311,60,3.0522,102.1356,11887.2
SIA598,60,2.2063,102.5308,11887.2
SIA415,60,2.4375,102.7754,11887.2
SIA367,60,2.5903,101.9967,9448.8
SIA941,60,2.6462,102.9189,11887.2
SIA42,60,3.1994,101.9603,9448.8
SIA498,60,2.9397,102.2094,11887.2
SIA914,60,2.1789,102.2433,11887.2
SIA777,60,2.2642,103.1784,9448.8
SIA395,60,2.6072,102.3494,10668.0
SIA865,60,2.5,102.2499,10668.0
SIA914,61,2.1795,102.2425,11887.2
SIA989,61,2.6783,101.7902,9448.8
SIA803,61,2.1952,102.4022,10668.0
SIA266,61,2.3993,101.8364,9448.8
SIA489,61,2.5796,102.2412,9448.8
SIA415,61,2.4365,102.7756,11887.2
SIA524,61,2.8115,102.5419,11887.2
SIA498,61,2.9395,102.2104,11887.2
SIA395,61,2.6067,102.3503,10668.0
SIA850,61,2.3886,102.2038,10668.0
SIA42,61,3.1986,101.961,9448.8
SIA431,61,2.955,102.0734,9448.8
SIA311,61,3.0512,102.1352,11887.2
SIA992,61,3.1082,102.3462,11887.2
SIA912,61,2.1712,103.4985,9448.8
SIA865,61,2.5,102.251,10668.0
SIA777,61,2.2638,103.1774,9448.8
SIA598,61,2.2064,102.5298,11887.2
SIA941,61,2.6453,102.9186,11887.2
SIA367,61,2.5911,101.996,9448.8
SIA431,62,2.9546,102.0744,9448.8
SIA912,62,2.1713,103.4975,9448.8
SIA777,62,2.2634,103.1765,9448.8
SIA914,62,2.1801,102.2417,11887.2
SIA42,62,3.1978,101.9617,9448.8
SIA850,62,2.3897,102.2037,10668.0
SIA941,62,2.6443,102.9182,11887.2
SIA489,62,2.58,102.2402,9448.8
SIA395,62,2.6062,102.3512,10668.0
SIA865,62,2.5,102.252,10668.0
SIA598,62,2.2065,102.5287,11887.2
SIA415,62,2.4355,102.7758,11887.2
SIA524,62,2.8118,102.5429,11887.2
SIA367,62,2.5919,101.9953,9448.8
SIA311,62,3.0503,102.1348,11887.2
SIA992,62,3.1076,102.3454,11887.2
SIA989,62,2.6773,101.7906,9448.8
SIA266,62,2.3986,101.8373,9448.8
SIA498,62,2.9392,102.2114,11887.2
SIA803,62,2.1961,102.4016,10668.0
SIA989,63,2.6764,101.791,9448.8
SIA912,63,2.1715,103.4964,9448.8
SIA992,63,3.107,102.3445,11887.2
SIA598,63,2.2066,102.5277,11887.2
SIA850,63,2.3907,102.2037,10668.0
SIA803,63,2.197,102.401,10668.0
SIA431,63,2.9543,102.0754,9448.8
SIA415,63,2.4345,102.776,11887.2
SIA498,63,2.9389,102.2124,11887.2
SIA941,63,2.6433,102.9179,11887.2
SIA914,63,2.1807,102.2408,11887.2
SIA395,63,2.6057,102.3521,10668.0
SIA777,63,2.263,103.1755,9448.8
SIA524,63,2.8121,102.5439,11887.2
SIA865,63,2.5,102.2531,10668.0
SIA367,63,2.5927,101.9946,9448.8
SIA489,63,2.5803,102.2392,9448.8
SIA42,63,3.197,101.9623,9448.8
SIA266,63,2.398,101.8381,9448.8
SIA311,63,3.0493,102.1343,11887.2
